Data,10,record,timestamp,"1024873764",s,distance,"114.88",m,accumulated_power,"1365",watts,altitude,"1586.4",m,speed,"4.973",m/s,power,"175",watts,enhanced_respiration_rate,"12.78",Breaths/min,heart_rate,"78",bpm,cadence,"88",rpm,temperature,"21",C,left_right_balance,"187",,fractional_cadence,"0.0",rpm,left_pco,"-8",mm,right_pco,"-7",mm,left_power_phase,"348.75000544921886|206.7187532299805",degrees,left_power_phase_peak,"101.25000158203127|112.50000175781253",degrees,right_power_phase,"347.3437554272462|203.9062531860352",degrees,right_power_phase_peak,"80.15625125244142|118.12500184570315",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1586.4",m,enhanced_speed,"4.973",m/s,
Data,10,record,timestamp,"1024873765",s,distance,"120.97",m,accumulated_power,"1519",watts,altitude,"1586.1999999999998",m,speed,"5.151",m/s,power,"154",watts,enhanced_respiration_rate,"12.78",Breaths/min,heart_rate,"81",bpm,cadence,"88",rpm,temperature,"21",C,left_right_balance,"183",,fractional_cadence,"0.0",rpm,left_pco,"-7",mm,right_pco,"-4",mm,left_power_phase,"348.75000544921886|206.7187532299805",degrees,left_power_phase_peak,"101.25000158203127|112.50000175781253",degrees,right_power_phase,"347.3437554272462|203.9062531860352",degrees,right_power_phase_peak,"80.15625125244142|118.12500184570315",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1586.1999999999998",m,enhanced_speed,"5.151",m/s,
Data,10,record,timestamp,"1024873766",s,distance,"127.02",m,accumulated_power,"1688",watts,altitude,"1585.8000000000002",m,speed,"5.337",m/s,power,"169",watts,enhanced_respiration_rate,"12.78",Breaths/min,heart_rate,"82",bpm,cadence,"91",rpm,temperature,"21",C,left_right_balance,"184",,fractional_cadence,"0.0",rpm,left_pco,"-8",mm,right_pco,"-6",mm,left_power_phase,"337.5000052734376|205.31250320800785",degrees,left_power_phase_peak,"57.65625090087892|120.93750188964847",degrees,right_power_phase,"354.3750055371095|225.00000351562505",degrees,right_power_phase_peak,"67.50000105468752|119.5312518676758",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.8000000000002",m,enhanced_speed,"5.337",m/s,
Data,10,record,timestamp,"1024873767",s,distance,"133.24",m,accumulated_power,"1794",watts,altitude,"1585.4",m,speed,"5.542",m/s,power,"106",watts,enhanced_respiration_rate,"13.64",Breaths/min,heart_rate,"84",bpm,cadence,"89",rpm,temperature,"21",C,left_right_balance,"166",,fractional_cadence,"0.0",rpm,left_pco,"-6",mm,right_pco,"-7",mm,left_power_phase,"357.1875055810548|209.53125327392584",degrees,left_power_phase_peak,"67.50000105468752|115.31250180175785",degrees,right_power_phase,"354.3750055371095|225.00000351562505",degrees,right_power_phase_peak,"67.50000105468752|119.5312518676758",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.4",m,enhanced_speed,"5.542",m/s,
Data,10,record,timestamp,"1024873768",s,distance,"139.34",m,accumulated_power,"1859",watts,altitude,"1585.1999999999998",m,speed,"5.673",m/s,power,"65",watts,enhanced_respiration_rate,"13.64",Breaths/min,heart_rate,"86",bpm,cadence,"83",rpm,temperature,"21",C,left_right_balance,"170",,fractional_cadence,"0.0",rpm,left_pco,"-6",mm,right_pco,"-7",mm,left_power_phase,"357.1875055810548|209.53125327392584",degrees,left_power_phase_peak,"67.50000105468752|115.31250180175785",degrees,right_power_phase,"354.3750055371095|225.00000351562505",degrees,right_power_phase_peak,"67.50000105468752|119.5312518676758",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.1999999999998",m,enhanced_speed,"5.673",m/s,
Data,10,record,timestamp,"1024873769",s,distance,"145.28",m,accumulated_power,"1998",watts,altitude,"1585.0",m,speed,"5.757",m/s,power,"139",watts,enhanced_respiration_rate,"13.64",Breaths/min,heart_rate,"88",bpm,cadence,"89",rpm,temperature,"21",C,left_right_balance,"170",,fractional_cadence,"0.0",rpm,left_pco,"-6",mm,right_pco,"-7",mm,left_power_phase,"352.9687555151368|213.7500033398438",degrees,left_power_phase_peak,"78.75000123046877|106.8750016699219",degrees,right_power_phase,"354.3750055371095|225.00000351562505",degrees,right_power_phase_peak,"67.50000105468752|119.5312518676758",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.0",m,enhanced_speed,"5.757",m/s,
Data,10,record,timestamp,"1024873770",s,distance,"151.33",m,accumulated_power,"2217",watts,altitude,"1585.0",m,speed,"5.832",m/s,power,"219",watts,enhanced_respiration_rate,"13.64",Breaths/min,heart_rate,"90",bpm,cadence,"87",rpm,temperature,"21",C,left_right_balance,"180",,fractional_cadence,"0.0",rpm,left_pco,"-6",mm,right_pco,"-7",mm,left_power_phase,"352.9687555151368|213.7500033398438",degrees,left_power_phase_peak,"78.75000123046877|106.8750016699219",degrees,right_power_phase,"7.031250109863283|213.7500033398438",degrees,right_power_phase_peak,"70.31250109863284|119.5312518676758",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.0",m,enhanced_speed,"5.832",m/s,
Data,10,record,timestamp,"1024873771",s,distance,"157.38",m,accumulated_power,"2385",watts,altitude,"1585.0",m,speed,"5.897",m/s,power,"168",watts,enhanced_respiration_rate,"13.64",Breaths/min,heart_rate,"92",bpm,cadence,"90",rpm,temperature,"21",C,left_right_balance,"180",,fractional_cadence,"0.0",rpm,left_pco,"-7",mm,right_pco,"-3",mm,left_power_phase,"352.9687555151368|213.7500033398438",degrees,left_power_phase_peak,"78.75000123046877|106.8750016699219",degrees,right_power_phase,"7.031250109863283|213.7500033398438",degrees,right_power_phase_peak,"70.31250109863284|119.5312518676758",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.0",m,enhanced_speed,"5.897",m/s,
Data,10,record,timestamp,"1024873772",s,distance,"163.36",m,accumulated_power,"2472",watts,altitude,"1584.8000000000002",m,speed,"5.934",m/s,power,"87",watts,enhanced_respiration_rate,"14.6",Breaths/min,heart_rate,"93",bpm,cadence,"84",rpm,temperature,"21",C,left_right_balance,"172",,fractional_cadence,"0.0",rpm,left_pco,"-7",mm,right_pco,"-3",mm,left_power_phase,"14.062500219726566|201.0937531420899",degrees,left_power_phase_peak,"80.15625125244142|129.37500202148442",degrees,right_power_phase,"351.56250549316417|230.6250036035157",degrees,right_power_phase_peak,"61.87500096679689|112.50000175781253",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1584.8000000000002",m,enhanced_speed,"5.934",m/s,
Data,10,record,timestamp,"1024873773",s,distance,"169.28",m,accumulated_power,"2673",watts,altitude,"1584.8000000000002",m,speed,"5.944",m/s,power,"201",watts,enhanced_respiration_rate,"14.6",Breaths/min,heart_rate,"95",bpm,cadence,"87",rpm,temperature,"21",C,left_right_balance,"186",,fractional_cadence,"0.0",rpm,left_pco,"-9",mm,right_pco,"-5",mm,left_power_phase,"0.0|209.53125327392584",degrees,left_power_phase_peak,"60.46875094482424|118.12500184570315",degrees,right_power_phase,"355.7812555590821|230.6250036035157",degrees,right_power_phase_peak,"56.25000087890626|112.50000175781253",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1584.8000000000002",m,enhanced_speed,"5.944",m/s,
Data,10,record,timestamp,"1024873774",s,distance,"175.05",m,accumulated_power,"2743",watts,altitude,"1584.8000000000002",m,speed,"5.916",m/s,power,"70",watts,enhanced_respiration_rate,"14.6",Breaths/min,heart_rate,"96",bpm,cadence,"83",rpm,temperature,"21",C,left_right_balance,"171",,fractional_cadence,"0.0",rpm,left_pco,"-6",mm,right_pco,"1",mm,left_power_phase,"21.09375032958985|206.7187532299805",degrees,left_power_phase_peak,"77.34375120849612|120.93750188964847",degrees,right_power_phase,"355.7812555590821|230.6250036035157",degrees,right_power_phase_peak,"56.25000087890626|112.50000175781253",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1584.8000000000002",m,enhanced_speed,"5.916",m/s,
Data,10,record,timestamp,"1024873775",s,distance,"180.57",m,accumulated_power,"2808",watts,altitude,"1584.8000000000002",m,speed,"5.869",m/s,power,"65",watts,enhanced_respiration_rate,"14.6",Breaths/min,heart_rate,"97",bpm,cadence,"83",rpm,temperature,"21",C,left_right_balance,"172",,fractional_cadence,"0.0",rpm,left_pco,"-6",mm,right_pco,"0",mm,left_power_phase,"21.09375032958985|206.7187532299805",degrees,left_power_phase_peak,"77.34375120849612|120.93750188964847",degrees,right_power_phase,"355.7812555590821|230.6250036035157",degrees,right_power_phase_peak,"56.25000087890626|112.50000175781253",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1584.8000000000002",m,enhanced_speed,"5.869",m/s,
Definition,12,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,accumulated_power,1,,altitude,1,,speed,1,,power,1,,enhanced_respiration_rate,1,,heart_rate,1,,cadence,1,,temperature,1,,left_right_balance,1,,fractional_cadence,1,,unknown,1,,unknown,1,,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"1024873776",s,distance,"185.84",m,accumulated_power,"2808",watts,altitude,"1584.8000000000002",m,speed,"5.766",m/s,power,"0",watts,enhanced_respiration_rate,"14.6",Breaths/min,heart_rate,"96",bpm,cadence,"59",rpm,temperature,"21",C,left_right_balance,"191",,fractional_cadence,"0.0",rpm,unknown,"99",,unknown,"99",,enhanced_altitude,"1584.8000000000002",m,enhanced_speed,"5.766",m/s,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"1024873777",s,distance,"190.77",m,accumulated_power,"2808",watts,altitude,"1584.8000000000002",m,speed,"5.645",m/s,power,"0",watts,enhanced_respiration_rate,"15.25",Breaths/min,heart_rate,"94",bpm,cadence,"59",rpm,temperature,"21",C,left_right_balance,"191",,fractional_cadence,"0.0",rpm,unknown,"99",,unknown,"99",,enhanced_altitude,"1584.8000000000002",m,enhanced_speed,"5.645",m/s,,,,,,,,,,,,,,,,,,,
Data,12,record,timestamp,"1024873778",s,distance,"195.3",m,accumulated_power,"2808",watts,altitude,"1584.8000000000002",m,speed,"5.505",m/s,power,"0",watts,enhanced_respiration_rate,"15.25",Breaths/min,heart_rate,"92",bpm,cadence,"59",rpm,temperature,"21",C,left_right_balance,"191",,fractional_cadence,"0.0",rpm,unknown,"99",,unknown,"99",,enhanced_altitude,"1584.8000000000002",m,enhanced_speed,"5.505",m/s,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1024873779",s,distance,"199.69",m,accumulated_power,"2856",watts,altitude,"1585.0",m,speed,"5.356",m/s,power,"16",watts,enhanced_respiration_rate,"15.25",Breaths/min,heart_rate,"90",bpm,cadence,"20",rpm,temperature,"21",C,fractional_cadence,"0.0",rpm,left_pco,"-6",mm,right_pco,"5",mm,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.0",m,enhanced_speed,"5.356",m/s,,,,,,,,,,,,,,,,
Data,10,record,timestamp,"1024873780",s,distance,"204.21",m,accumulated_power,"3048",watts,altitude,"1585.0",m,speed,"5.235",m/s,power,"192",watts,enhanced_respiration_rate,"15.25",Breaths/min,heart_rate,"90",bpm,cadence,"69",rpm,temperature,"21",C,left_right_balance,"181",,fractional_cadence,"0.0",rpm,left_pco,"-6",mm,right_pco,"5",mm,left_power_phase,"336.0937552514649|201.0937531420899",degrees,left_power_phase_peak,"70.31250109863284|106.8750016699219",degrees,right_power_phase,"26.718750417480475|208.1250032519532",degrees,right_power_phase_peak,"77.34375120849612|116.7187518237305",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.0",m,enhanced_speed,"5.235",m/s,
Data,10,record,timestamp,"1024873781",s,distance,"209.1",m,accumulated_power,"3245",watts,altitude,"1585.0",m,speed,"5.141",m/s,power,"197",watts,enhanced_respiration_rate,"15.25",Breaths/min,heart_rate,"89",bpm,cadence,"73",rpm,temperature,"21",C,left_right_balance,"182",,fractional_cadence,"0.0",rpm,left_pco,"-6",mm,right_pco,"-4",mm,left_power_phase,"8.43750013183594|195.46875305419925",degrees,left_power_phase_peak,"68.90625107666017|125.15625195556643",degrees,right_power_phase,"26.718750417480475|208.1250032519532",degrees,right_power_phase_peak,"77.34375120849612|116.7187518237305",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.0",m,enhanced_speed,"5.141",m/s,
Data,10,record,timestamp,"1024873782",s,distance,"214.09",m,accumulated_power,"3380",watts,altitude,"1585.1999999999998",m,speed,"5.057",m/s,power,"135",watts,enhanced_respiration_rate,"16.07",Breaths/min,heart_rate,"90",bpm,cadence,"78",rpm,temperature,"21",C,left_right_balance,"182",,fractional_cadence,"0.0",rpm,left_pco,"-5",mm,right_pco,"-3",mm,left_power_phase,"8.43750013183594|195.46875305419925",degrees,left_power_phase_peak,"68.90625107666017|125.15625195556643",degrees,right_power_phase,"26.718750417480475|208.1250032519532",degrees,right_power_phase_peak,"77.34375120849612|116.7187518237305",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.1999999999998",m,enhanced_speed,"5.057",m/s,
Data,10,record,timestamp,"1024873783",s,distance,"219.28",m,accumulated_power,"3560",watts,altitude,"1585.1999999999998",m,speed,"5.011",m/s,power,"180",watts,enhanced_respiration_rate,"16.07",Breaths/min,heart_rate,"90",bpm,cadence,"75",rpm,temperature,"21",C,left_right_balance,"167",,fractional_cadence,"0.0",rpm,left_pco,"-5",mm,right_pco,"-3",mm,left_power_phase,"25.31250039550782|189.84375296630864",degrees,left_power_phase_peak,"63.28125098876955|129.37500202148442",degrees,right_power_phase,"351.56250549316417|206.7187532299805",degrees,right_power_phase_peak,"70.31250109863284|99.84375156005862",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.1999999999998",m,enhanced_speed,"5.011",m/s,
Data,10,record,timestamp,"1024873784",s,distance,"224.61",m,accumulated_power,"3675",watts,altitude,"1585.4",m,speed,"4.983",m/s,power,"115",watts,enhanced_respiration_rate,"16.07",Breaths/min,heart_rate,"92",bpm,cadence,"78",rpm,temperature,"21",C,left_right_balance,"167",,fractional_cadence,"0.0",rpm,left_pco,"-5",mm,right_pco,"-2",mm,left_power_phase,"15.468750241699222|203.9062531860352",degrees,left_power_phase_peak,"77.34375120849612|118.12500184570315",degrees,right_power_phase,"8.43750013183594|196.87500307617194",degrees,right_power_phase_peak,"66.09375103271486|123.75000193359378",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.4",m,enhanced_speed,"4.983",m/s,
Data,10,record,timestamp,"1024873785",s,distance,"230.18",m,accumulated_power,"3821",watts,altitude,"1585.4",m,speed,"4.992",m/s,power,"146",watts,enhanced_respiration_rate,"16.07",Breaths/min,heart_rate,"92",bpm,cadence,"83",rpm,temperature,"21",C,left_right_balance,"173",,fractional_cadence,"0.0",rpm,left_pco,"-7",mm,right_pco,"-7",mm,left_power_phase,"15.468750241699222|203.9062531860352",degrees,left_power_phase_peak,"77.34375120849612|118.12500184570315",degrees,right_power_phase,"8.43750013183594|196.87500307617194",degrees,right_power_phase_peak,"66.09375103271486|123.75000193359378",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.4",m,enhanced_speed,"4.992",m/s,
Data,10,record,timestamp,"1024873786",s,distance,"235.97",m,accumulated_power,"3948",watts,altitude,"1585.4",m,speed,"5.067",m/s,power,"127",watts,enhanced_respiration_rate,"16.07",Breaths/min,heart_rate,"93",bpm,cadence,"83",rpm,temperature,"21",C,left_right_balance,"179",,fractional_cadence,"0.0",rpm,left_pco,"-7",mm,right_pco,"-7",mm,left_power_phase,"12.65625019775391|209.53125327392584",degrees,left_power_phase_peak,"74.5312511645508|116.7187518237305",degrees,right_power_phase,"8.43750013183594|196.87500307617194",degrees,right_power_phase_peak,"66.09375103271486|123.75000193359378",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.4",m,enhanced_speed,"5.067",m/s,
Data,10,record,timestamp,"1024873787",s,distance,"241.93",m,accumulated_power,"4027",watts,altitude,"1585.4",m,speed,"5.179",m/s,power,"79",watts,enhanced_respiration_rate,"16.62",Breaths/min,heart_rate,"94",bpm,cadence,"89",rpm,temperature,"21",C,left_right_balance,"175",,fractional_cadence,"0.0",rpm,left_pco,"-6",mm,right_pco,"-8",mm,left_power_phase,"345.9375054052735|201.0937531420899",degrees,left_power_phase_peak,"68.90625107666017|113.90625177978518",degrees,right_power_phase,"19.687500307617192|229.218753581543",degrees,right_power_phase_peak,"67.50000105468752|125.15625195556643",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.4",m,enhanced_speed,"5.179",m/s,
Data,10,record,timestamp,"1024873788",s,distance,"247.98",m,accumulated_power,"4153",watts,altitude,"1585.6",m,speed,"5.337",m/s,power,"126",watts,enhanced_respiration_rate,"16.62",Breaths/min,heart_rate,"95",bpm,cadence,"94",rpm,temperature,"21",C,left_right_balance,"187",,fractional_cadence,"0.0",rpm,left_pco,"-2",mm,right_pco,"-4",mm,left_power_phase,"345.9375054052735|201.0937531420899",degrees,left_power_phase_peak,"68.90625107666017|113.90625177978518",degrees,right_power_phase,"4.21875006591797|217.96875340576176",degrees,right_power_phase_peak,"68.90625107666017|122.34375191162113",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.6",m,enhanced_speed,"5.337",m/s,
Data,10,record,timestamp,"1024873789",s,distance,"254.29",m,accumulated_power,"4240",watts,altitude,"1585.6",m,speed,"5.505",m/s,power,"87",watts,enhanced_respiration_rate,"16.62",Breaths/min,heart_rate,"95",bpm,cadence,"92",rpm,temperature,"21",C,left_right_balance,"170",,fractional_cadence,"0.0",rpm,left_pco,"-5",mm,right_pco,"-8",mm,left_power_phase,"15.468750241699222|213.7500033398438",degrees,left_power_phase_peak,"77.34375120849612|118.12500184570315",degrees,right_power_phase,"4.21875006591797|217.96875340576176",degrees,right_power_phase_peak,"68.90625107666017|122.34375191162113",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.6",m,enhanced_speed,"5.505",m/s,
Data,10,record,timestamp,"1024873790",s,distance,"260.72",m,accumulated_power,"4315",watts,altitude,"1585.6",m,speed,"5.673",m/s,power,"75",watts,enhanced_respiration_rate,"16.62",Breaths/min,heart_rate,"95",bpm,cadence,"93",rpm,temperature,"21",C,left_right_balance,"169",,fractional_cadence,"0.0",rpm,left_pco,"-5",mm,right_pco,"-8",mm,left_power_phase,"12.65625019775391|206.7187532299805",degrees,left_power_phase_peak,"70.31250109863284|129.37500202148442",degrees,right_power_phase,"16.87500026367188|210.9375032958985",degrees,right_power_phase_peak,"78.75000123046877|133.59375208740238",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.6",m,enhanced_speed,"5.673",m/s,
Data,10,record,timestamp,"1024873791",s,distance,"267.4",m,accumulated_power,"4383",watts,altitude,"1585.8000000000002",m,speed,"5.804",m/s,power,"68",watts,enhanced_respiration_rate,"16.62",Breaths/min,heart_rate,"98",bpm,cadence,"93",rpm,temperature,"22",C,left_right_balance,"171",,fractional_cadence,"0.0",rpm,left_pco,"-3",mm,right_pco,"-10",mm,left_power_phase,"8.43750013183594|208.1250032519532",degrees,left_power_phase_peak,"78.75000123046877|125.15625195556643",degrees,right_power_phase,"16.87500026367188|210.9375032958985",degrees,right_power_phase_peak,"78.75000123046877|133.59375208740238",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.8000000000002",m,enhanced_speed,"5.804",m/s,
Data,10,record,timestamp,"1024873792",s,distance,"273.98",m,accumulated_power,"4490",watts,altitude,"1585.8000000000002",m,speed,"5.944",m/s,power,"107",watts,enhanced_respiration_rate,"17.77",Breaths/min,heart_rate,"98",bpm,cadence,"96",rpm,temperature,"22",C,left_right_balance,"164",,fractional_cadence,"0.0",rpm,left_pco,"-3",mm,right_pco,"-13",mm,left_power_phase,"348.75000544921886|215.15625336181645",degrees,left_power_phase_peak,"61.87500096679689|116.7187518237305",degrees,right_power_phase,"11.250000175781253|217.96875340576176",degrees,right_power_phase_peak,"81.56250127441409|129.37500202148442",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.8000000000002",m,enhanced_speed,"5.944",m/s,
Data,10,record,timestamp,"1024873793",s,distance,"280.69",m,accumulated_power,"4577",watts,altitude,"1585.8000000000002",m,speed,"6.065",m/s,power,"87",watts,enhanced_respiration_rate,"17.77",Breaths/min,heart_rate,"98",bpm,cadence,"97",rpm,temperature,"22",C,left_right_balance,"169",,fractional_cadence,"0.0",rpm,left_pco,"-3",mm,right_pco,"-7",mm,left_power_phase,"348.75000544921886|215.15625336181645",degrees,left_power_phase_peak,"61.87500096679689|116.7187518237305",degrees,right_power_phase,"11.250000175781253|217.96875340576176",degrees,right_power_phase_peak,"81.56250127441409|129.37500202148442",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.8000000000002",m,enhanced_speed,"6.065",m/s,
Data,10,record,timestamp,"1024873794",s,distance,"287.31",m,accumulated_power,"4674",watts,altitude,"1585.8000000000002",m,speed,"6.177",m/s,power,"97",watts,enhanced_respiration_rate,"17.77",Breaths/min,heart_rate,"98",bpm,cadence,"96",rpm,temperature,"22",C,left_right_balance,"166",,fractional_cadence,"0.0",rpm,left_pco,"-3",mm,right_pco,"-7",mm,left_power_phase,"348.75000544921886|215.15625336181645",degrees,left_power_phase_peak,"61.87500096679689|116.7187518237305",degrees,right_power_phase,"11.250000175781253|217.96875340576176",degrees,right_power_phase_peak,"81.56250127441409|129.37500202148442",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.8000000000002",m,enhanced_speed,"6.177",m/s,
Data,10,record,timestamp,"1024873795",s,distance,"293.67",m,accumulated_power,"4740",watts,altitude,"1585.8000000000002",m,speed,"6.27",m/s,power,"66",watts,enhanced_respiration_rate,"17.77",Breaths/min,heart_rate,"98",bpm,cadence,"95",rpm,temperature,"22",C,left_right_balance,"166",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"-3",mm,left_power_phase,"16.87500026367188|212.34375331787115",degrees,left_power_phase_peak,"82.96875129638674|126.5625019775391",degrees,right_power_phase,"11.250000175781253|217.96875340576176",degrees,right_power_phase_peak,"81.56250127441409|129.37500202148442",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.8000000000002",m,enhanced_speed,"6.27",m/s,
Data,10,record,timestamp,"1024873796",s,distance,"300.09",m,accumulated_power,"4871",watts,altitude,"1585.8000000000002",m,speed,"6.317",m/s,power,"131",watts,enhanced_respiration_rate,"17.77",Breaths/min,heart_rate,"98",bpm,cadence,"95",rpm,temperature,"22",C,left_right_balance,"170",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"-3",mm,left_power_phase,"16.87500026367188|212.34375331787115",degrees,left_power_phase_peak,"82.96875129638674|126.5625019775391",degrees,right_power_phase,"22.500000351562505|220.7812534497071",degrees,right_power_phase_peak,"80.15625125244142|125.15625195556643",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1585.8000000000002",m,enhanced_speed,"6.317",m/s,
Data,10,record,timestamp,"1024873797",s,distance,"306.53",m,accumulated_power,"4991",watts,altitude,"1586.0",m,speed,"6.373",m/s,power,"120",watts,enhanced_respiration_rate,"19.33",Breaths/min,heart_rate,"98",bpm,cadence,"93",rpm,temperature,"22",C,left_right_balance,"170",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"-3",mm,left_power_phase,"2.812500043945313|208.1250032519532",degrees,left_power_phase_peak,"78.75000123046877|99.84375156005862",degrees,right_power_phase,"22.500000351562505|220.7812534497071",degrees,right_power_phase_peak,"80.15625125244142|125.15625195556643",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1586.0",m,enhanced_speed,"6.373",m/s,
Data,10,record,timestamp,"1024873798",s,distance,"312.97",m,accumulated_power,"5165",watts,altitude,"1586.0",m,speed,"6.41",m/s,power,"174",watts,enhanced_respiration_rate,"19.33",Breaths/min,heart_rate,"99",bpm,cadence,"96",rpm,temperature,"22",C,left_right_balance,"170",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"-3",mm,left_power_phase,"18.281250285644536|217.96875340576176",degrees,left_power_phase_peak,"80.15625125244142|130.78125204345707",degrees,right_power_phase,"15.468750241699222|220.7812534497071",degrees,right_power_phase_peak,"75.93750118652346|126.5625019775391",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1586.0",m,enhanced_speed,"6.41",m/s,
Data,10,record,timestamp,"1024873799",s,distance,"319.47",m,accumulated_power,"5287",watts,altitude,"1586.0",m,speed,"6.429",m/s,power,"122",watts,enhanced_respiration_rate,"19.33",Breaths/min,heart_rate,"99",bpm,cadence,"95",rpm,temperature,"22",C,left_right_balance,"170",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"-7",mm,left_power_phase,"18.281250285644536|217.96875340576176",degrees,left_power_phase_peak,"80.15625125244142|130.78125204345707",degrees,right_power_phase,"15.468750241699222|220.7812534497071",degrees,right_power_phase_peak,"75.93750118652346|126.5625019775391",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1586.0",m,enhanced_speed,"6.429",m/s,
Data,10,record,timestamp,"1024873800",s,distance,"325.95",m,accumulated_power,"5392",watts,altitude,"1586.0",m,speed,"6.438",m/s,power,"105",watts,enhanced_respiration_rate,"19.33",Breaths/min,heart_rate,"99",bpm,cadence,"94",rpm,temperature,"22",C,left_right_balance,"171",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"-7",mm,left_power_phase,"11.250000175781253|208.1250032519532",degrees,left_power_phase_peak,"84.3750013183594|129.37500202148442",degrees,right_power_phase,"12.65625019775391|222.18750347167975",degrees,right_power_phase_peak,"70.31250109863284|127.96875199951175",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1586.0",m,enhanced_speed,"6.438",m/s,
Data,10,record,timestamp,"1024873801",s,distance,"332.43",m,accumulated_power,"5516",watts,altitude,"1586.0",m,speed,"6.448",m/s,power,"124",watts,enhanced_respiration_rate,"19.33",Breaths/min,heart_rate,"100",bpm,cadence,"95",rpm,temperature,"22",C,left_right_balance,"165",,fractional_cadence,"0.0",rpm,left_pco,"-5",mm,right_pco,"4",mm,left_power_phase,"11.250000175781253|208.1250032519532",degrees,left_power_phase_peak,"84.3750013183594|129.37500202148442",degrees,right_power_phase,"12.65625019775391|222.18750347167975",degrees,right_power_phase_peak,"70.31250109863284|127.96875199951175",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1586.0",m,enhanced_speed,"6.448",m/s,
Data,10,record,timestamp,"1024873802",s,distance,"338.92",m,accumulated_power,"5674",watts,altitude,"1586.0",m,speed,"6.438",m/s,power,"158",watts,enhanced_respiration_rate,"22.33",Breaths/min,heart_rate,"101",bpm,cadence,"99",rpm,temperature,"22",C,left_right_balance,"184",,fractional_cadence,"0.0",rpm,left_pco,"-5",mm,right_pco,"-7",mm,left_power_phase,"12.65625019775391|212.34375331787115",degrees,left_power_phase_peak,"78.75000123046877|129.37500202148442",degrees,right_power_phase,"357.1875055810548|229.218753581543",degrees,right_power_phase_peak,"68.90625107666017|127.96875199951175",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1586.0",m,enhanced_speed,"6.438",m/s,
Data,10,record,timestamp,"1024873803",s,distance,"345.27",m,accumulated_power,"5792",watts,altitude,"1586.0",m,speed,"6.429",m/s,power,"118",watts,enhanced_respiration_rate,"22.33",Breaths/min,heart_rate,"102",bpm,cadence,"96",rpm,temperature,"22",C,left_right_balance,"168",,fractional_cadence,"0.0",rpm,left_pco,"-6",mm,right_pco,"-5",mm,left_power_phase,"352.9687555151368|216.5625033837891",degrees,left_power_phase_peak,"57.65625090087892|115.31250180175785",degrees,right_power_phase,"357.1875055810548|229.218753581543",degrees,right_power_phase_peak,"68.90625107666017|127.96875199951175",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1586.0",m,enhanced_speed,"6.429",m/s,
